집계일자,집계시,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20220406,07,1,1,00,0,12836,872,2267,2078,731,1495,20279,
20220406,07,1,1,00,1,2702,162,334,203,134,417,3952,
20220406,07,1,1,01,0,170,13,61,50,22,17,333,
20220406,07,1,1,45,0,30,4,10,8,4,2,58,
20220406,07,1,1,02,0,293,32,50,37,19,29,460,
20220406,07,1,1,18,0,324,31,90,90,35,33,603,
20220406,07,1,1,34,0,139,14,18,17,6,13,207,
20220406,07,1,1,28,0,243,13,22,13,3,46,340,
20220406,07,1,1,37,0,104,11,20,36,25,19,215,
20220406,07,1,1,48,0,175,16,40,19,8,20,278,
20220406,07,1,1,49,0,75,3,15,9,3,8,113,
20220406,07,1,1,46,0,18,0,5,4,2,4,33,
20220406,07,1,1,08,0,428,18,50,84,49,60,689,
20220406,07,1,1,08,1,56,3,4,2,11,0,76,
20220406,07,1,1,10,0,284,12,29,26,5,47,403,
20220406,07,1,1,10,1,20,1,2,0,0,4,27,
20220406,07,1,1,11,0,912,41,94,59,27,119,1252,
20220406,07,1,1,24,1,148,4,15,0,0,7,174,
20220406,07,1,1,44,0,496,36,85,50,18,78,763,
20220406,07,1,1,44,1,49,1,6,1,0,9,66,
20220406,07,1,1,42,1,2004,31,41,21,99,121,2317,
20220406,07,1,1,26,1,221,6,19,31,26,61,364,
20220406,07,1,1,43,1,401,14,16,17,4,62,514,
20220406,07,1,2,00,0,137217,5825,6891,4673,10550,7440,172596,
20220406,07,1,2,00,1,35238,1053,914,593,1113,1990,40901,
20220406,07,1,2,01,0,5106,230,327,306,644,125,6738,
20220406,07,1,2,45,0,784,48,83,152,253,24,1344,
20220406,07,1,2,02,0,4807,232,186,211,483,234,6153,
20220406,07,1,2,18,0,4120,282,323,248,805,201,5979,
20220406,07,1,2,34,0,3024,104,109,44,159,139,3579,
20220406,07,1,2,28,0,3740,99,73,52,73,306,4343,
20220406,07,1,2,37,0,1006,30,17,60,230,117,1460,
20220406,07,1,2,48,0,4368,162,156,81,279,268,5314,
20220406,07,1,2,49,0,3669,155,109,122,116,182,4353,
20220406,07,1,2,46,0,388,23,27,40,76,20,574,
20220406,07,1,2,08,0,4053,97,110,112,580,264,5216,
20220406,07,1,2,08,1,82,0,0,1,1,5,89,
20220406,07,1,2,10,0,4352,141,110,69,86,266,5024,
20220406,07,1,2,10,1,305,10,5,1,39,17,377,
20220406,07,1,2,11,0,7684,240,194,119,231,462,8930,
20220406,07,1,2,44,0,6281,264,140,151,494,485,7815,
20220406,07,1,2,44,1,731,13,18,2,1,57,822,
20220406,07,1,2,27,1,2031,26,38,7,38,159,2299,
20220406,07,1,2,26,1,1192,15,5,0,2,173,1387,
20220406,07,1,2,43,1,5513,101,48,29,76,309,6076,
20220406,08,0,1,00,0,15561,953,2959,2068,661,197,22399,
20220406,08,0,1,00,1,3105,133,309,148,95,487,4277,
20220406,08,0,1,01,0,184,17,63,60,21,2,347,
20220406,08,0,1,45,0,41,3,15,12,2,6,79,
20220406,08,0,1,02,0,599,38,72,48,13,9,779,
20220406,08,0,1,18,0,279,57,140,104,51,4,635,
20220406,08,0,1,34,0,144,10,13,20,5,6,198,
20220406,08,0,1,28,0,354,22,13,13,6,43,451,
20220406,08,0,1,37,0,104,14,34,41,12,4,209,
20220406,08,0,1,48,0,82,10,44,32,5,17,190,
20220406,08,0,1,49,0,51,4,6,1,2,0,64,
20220406,08,0,1,46,0,32,0,10,9,0,1,52,
20220406,08,0,1,08,0,570,29,91,70,58,7,825,
20220406,08,0,1,08,1,69,1,2,1,13,1,87,
20220406,08,0,1,10,0,403,23,37,24,8,13,508,
20220406,08,0,1,10,1,50,0,1,3,0,9,63,
20220406,08,0,1,11,0,815,43,111,59,23,44,1095,
20220406,08,0,1,44,0,416,32,75,34,18,91,666,
20220406,08,0,1,44,1,30,1,0,0,0,5,36,
20220406,08,0,1,42,1,642,56,37,46,90,55,926,
20220406,08,0,1,26,1,261,4,16,36,22,75,414,
20220406,08,0,1,43,1,57,1,2,2,4,1,67,
20220406,08,0,2,00,0,151295,6404,6108,4592,10541,8138,187078,
20220406,08,0,2,00,1,37155,1040,775,482,1096,2301,42849,
20220406,08,0,2,01,0,6517,211,444,286,631,172,8261,
20220406,08,0,2,45,0,1074,36,96,128,214,31,1579,
20220406,08,0,2,02,0,6784,254,210,185,503,292,8228,
20220406,08,0,2,18,0,3941,391,389,319,982,182,6204,
20220406,08,0,2,34,0,3229,123,148,43,169,186,3898,
20220406,08,0,2,28,0,4899,110,83,36,84,333,5545,
20220406,08,0,2,37,0,914,62,49,79,262,123,1489,
20220406,08,0,2,48,0,3740,193,115,156,360,259,4823,
20220406,08,0,2,49,0,4496,224,119,117,137,241,5334,
20220406,08,0,2,46,0,404,22,39,49,89,9,612,
20220406,08,0,2,08,0,4933,104,136,110,678,267,6228,
20220406,08,0,2,08,1,26,0,0,0,0,0,26,
20220406,08,0,2,10,0,5107,159,120,56,105,330,5877,
20220406,08,0,2,10,1,894,22,9,36,51,75,1087,
20220406,08,0,2,11,0,8144,286,192,173,346,514,9655,
20220406,08,0,2,24,1,80,5,9,0,0,3,97,
20220406,08,0,2,44,0,7383,278,164,150,583,720,9278,
20220406,08,0,2,44,1,272,3,9,2,0,13,299,
20220406,08,0,2,27,1,3564,29,17,6,42,262,3920,
20220406,08,0,2,26,1,1302,9,5,0,3,197,1516,
20220406,08,0,2,43,1,1177,12,7,6,5,69,1276,
20220406,08,1,1,00,0,14905,837,2573,1878,675,1923,22791,
20220406,08,1,1,00,1,2925,144,320,223,96,451,4159,
20220406,08,1,1,01,0,180,8,48,40,13,23,312,
20220406,08,1,1,45,0,42,3,10,3,3,2,63,
20220406,08,1,1,02,0,408,32,57,41,12,53,603,
20220406,08,1,1,18,0,278,42,150,91,38,43,642,
20220406,08,1,1,34,0,117,10,16,6,5,14,168,
20220406,08,1,1,28,0,278,7,19,10,3,43,360,
20220406,08,1,1,37,0,121,8,34,56,26,29,274,
20220406,08,1,1,48,0,134,13,34,22,4,35,242,
20220406,08,1,1,49,0,93,5,22,9,1,17,147,
20220406,08,1,1,46,0,27,2,9,7,0,3,48,
20220406,08,1,1,08,0,421,25,71,64,40,62,683,
20220406,08,1,1,08,1,126,1,3,3,12,1,146,
20220406,08,1,1,10,0,314,22,32,19,7,55,449,
20220406,08,1,1,10,1,30,1,1,3,0,4,39,
20220406,08,1,1,11,0,842,37,97,62,21,118,1177,
20220406,08,1,1,24,1,167,11,8,0,0,7,193,
20220406,08,1,1,44,0,519,27,80,41,13,108,788,
20220406,08,1,1,44,1,60,2,3,1,0,5,71,
20220406,08,1,1,42,1,1671,43,35,29,119,118,2015,
20220406,08,1,1,26,1,257,11,23,48,24,53,416,
20220406,08,1,1,43,1,392,13,19,15,10,50,499,
20220406,08,1,2,00,0,157899,5911,6450,4435,10628,9075,194398,
20220406,08,1,2,00,1,36329,1103,750,640,1144,2129,42095,
20220406,08,1,2,01,0,6416,205,422,269,630,181,8123,
20220406,08,1,2,45,0,1058,29,84,122,213,32,1538,
20220406,08,1,2,02,0,5661,270,181,182,473,304,7071,
20220406,08,1,2,18,0,4268,352,364,356,881,216,6437,
20220406,08,1,2,34,0,2985,112,160,41,171,159,3628,
20220406,08,1,2,28,0,4151,90,58,25,69,312,4705,
20220406,08,1,2,37,0,901,57,63,97,312,124,1554,
20220406,08,1,2,48,0,4331,194,127,139,343,321,5455,
20220406,08,1,2,49,0,3992,221,119,125,148,242,4847,
20220406,08,1,2,46,0,495,30,49,40,68,18,700,
20220406,08,1,2,08,0,4486,105,115,105,462,309,5582,
20220406,08,1,2,08,1,127,0,1,0,0,16,144,
20220406,08,1,2,10,0,4498,139,121,54,97,308,5217,
20220406,08,1,2,10,1,495,16,5,1,36,42,595,
20220406,08,1,2,11,0,8450,260,178,161,324,526,9899,
20220406,08,1,2,44,0,7487,250,151,147,560,773,9368,
20220406,08,1,2,44,1,730,7,15,3,2,55,812,
20220406,08,1,2,27,1,2601,22,13,43,39,246,2964,
20220406,08,1,2,26,1,1330,7,8,0,2,161,1508,
20220406,08,1,2,43,1,5790,103,42,31,72,359,6397,
20220406,09,0,1,00,0,16146,996,3483,2742,959,209,24535,
20220406,09,0,1,00,1,3310,161,339,243,128,519,4700,
20220406,09,0,1,01,0,203,15,71,89,26,5,409,
20220406,09,0,1,45,0,42,5,27,25,3,2,104,
20220406,09,0,1,02,0,523,36,64,40,15,6,684,
20220406,09,0,1,18,0,323,72,218,172,70,7,862,
20220406,09,0,1,34,0,182,5,32,26,5,5,255,
20220406,09,0,1,28,0,364,20,22,10,5,35,456,
20220406,09,0,1,37,0,108,14,66,65,22,4,279,
20220406,09,0,1,48,0,59,9,53,48,7,21,197,
20220406,09,0,1,49,0,64,3,14,2,1,0,84,
20220406,09,0,1,46,0,20,1,8,11,0,0,40,
20220406,09,0,1,08,0,570,27,105,100,87,9,898,
20220406,09,0,1,08,1,76,4,1,2,9,1,93,
20220406,09,0,1,10,0,465,14,38,22,6,8,553,
20220406,09,0,1,10,1,38,2,1,2,1,4,48,
20220406,09,0,1,11,0,715,47,143,76,17,30,1028,
20220406,09,0,1,44,0,468,35,86,47,22,78,736,
20220406,09,0,1,44,1,18,0,1,0,1,1,21,
20220406,09,0,1,42,1,698,91,35,52,100,39,1015,
20220406,09,0,1,26,1,200,9,36,54,26,57,382,
20220406,09,0,1,43,1,57,1,1,3,0,1,63,
20220406,09,0,2,00,0,129771,6928,5654,5606,12731,5677,166367,
20220406,09,0,2,00,1,32969,1184,705,686,1289,2026,38859,
20220406,09,0,2,01,0,6720,235,454,439,852,143,8843,
20220406,09,0,2,45,0,1435,60,112,155,242,33,2037,
20220406,09,0,2,02,0,5680,276,207,222,471,204,7060,
20220406,09,0,2,18,0,4544,545,417,461,1143,155,7265,
20220406,09,0,2,34,0,3398,130,136,79,164,127,4034,
20220406,09,0,2,28,0,4637,150,78,57,111,285,5318,
20220406,09,0,2,37,0,676,55,43,154,382,50,1360,
20220406,09,0,2,48,0,2851,209,110,148,420,139,3877,
20220406,09,0,2,49,0,3995,237,137,145,173,151,4838,
20220406,09,0,2,46,0,359,35,37,34,117,12,594,
20220406,09,0,2,08,0,3834,103,166,128,747,185,5163,
20220406,09,0,2,08,1,33,0,1,1,1,1,37,
20220406,09,0,2,10,0,5450,157,133,76,105,253,6174,
20220406,09,0,2,10,1,666,13,5,20,65,37,806,
20220406,09,0,2,11,0,7318,350,203,242,374,369,8856,
20220406,09,0,2,24,1,109,2,18,0,0,2,131,
20220406,09,0,2,44,0,6065,328,143,179,555,421,7691,
20220406,09,0,2,44,1,138,3,10,0,3,8,162,
20220406,09,0,2,27,1,2315,28,18,36,50,180,2627,
20220406,09,0,2,26,1,974,13,5,2,1,103,1098,
20220406,09,0,2,43,1,890,9,0,3,10,34,946,
20220406,09,1,1,00,0,14846,944,2962,2182,659,1640,23233,
20220406,09,1,1,00,1,3118,142,315,272,113,433,4393,
20220406,09,1,1,01,0,178,7,53,49,23,8,318,
20220406,09,1,1,45,0,59,0,13,9,2,2,85,
20220406,09,1,1,02,0,410,20,60,43,14,58,605,
20220406,09,1,1,18,0,276,53,185,164,49,32,759,
20220406,09,1,1,34,0,132,5,20,25,4,28,214,
20220406,09,1,1,28,0,326,19,23,20,7,39,434,
20220406,09,1,1,37,0,93,15,59,46,17,10,240,
20220406,09,1,1,48,0,77,7,46,31,7,19,187,
20220406,09,1,1,49,0,93,3,18,7,1,10,132,
20220406,09,1,1,46,0,26,0,8,9,1,3,47,
20220406,09,1,1,08,0,431,28,78,76,42,56,711,
20220406,09,1,1,08,1,212,3,3,5,12,3,238,
20220406,09,1,1,10,0,349,13,41,27,9,44,483,
20220406,09,1,1,10,1,23,2,0,3,0,2,30,
20220406,09,1,1,11,0,723,52,120,94,24,79,1092,
20220406,09,1,1,24,1,154,10,8,0,0,6,178,
20220406,09,1,1,44,0,536,32,86,51,17,86,808,
20220406,09,1,1,44,1,67,0,0,0,0,14,81,
20220406,09,1,1,42,1,1277,47,45,47,108,72,1596,
20220406,09,1,1,26,1,304,14,36,64,25,43,486,
20220406,09,1,1,43,1,332,10,22,26,7,52,449,
20220406,09,1,2,00,0,121411,6525,5772,4604,11280,5569,155161,
20220406,09,1,2,00,1,32910,1253,728,654,1214,1934,38693,
20220406,09,1,2,01,0,6527,210,424,351,741,142,8395,
20220406,09,1,2,45,0,1463,55,110,138,217,38,2021,
20220406,09,1,2,02,0,5063,255,203,180,445,217,6363,
20220406,09,1,2,18,0,4031,509,454,418,1116,155,6683,
20220406,09,1,2,34,0,3069,122,139,65,166,118,3679,
20220406,09,1,2,28,0,4085,156,64,58,101,287,4751,
20220406,09,1,2,37,0,662,46,31,127,379,48,1293,
20220406,09,1,2,48,0,2973,194,96,149,413,140,3965,
20220406,09,1,2,49,0,3540,229,130,153,167,148,4367,
20220406,09,1,2,46,0,402,36,34,25,103,12,612,
20220406,09,1,2,08,0,3336,121,102,94,440,186,4279,
20220406,09,1,2,08,1,154,5,1,0,0,7,167,
20220406,09,1,2,10,0,4529,157,127,76,105,254,5248,
20220406,09,1,2,10,1,321,12,3,25,31,17,409,
20220406,09,1,2,11,0,7121,335,209,225,405,354,8649,
20220406,09,1,2,44,0,5953,326,144,164,571,428,7586,
20220406,09,1,2,44,1,605,5,11,2,2,28,653,
20220406,09,1,2,27,1,1979,28,11,28,68,185,2299,
20220406,09,1,2,26,1,945,9,6,3,5,87,1055,
20220406,09,1,2,43,1,4962,114,42,43,99,272,5532,
20220406,10,0,1,00,0,15696,978,3331,2722,1036,244,24007,
20220406,10,0,1,00,1,3006,154,348,331,139,425,4403,
20220406,10,0,1,01,0,204,7,104,85,28,4,432,
20220406,10,0,1,45,0,39,2,25,17,8,3,94,
20220406,10,0,1,02,0,513,26,65,51,14,8,677,
20220406,10,0,1,18,0,346,69,201,188,82,8,894,
20220406,10,0,1,34,0,189,3,14,21,4,4,235,
20220406,10,0,1,28,0,324,31,30,17,5,21,428,
20220406,10,0,1,37,0,107,19,67,74,44,3,314,
20220406,10,0,1,48,0,80,16,32,50,5,6,189,
20220406,10,0,1,49,0,56,4,8,4,2,1,75,
20220406,10,0,1,46,0,26,3,15,9,1,1,55,
20220406,10,0,1,08,0,607,31,91,110,73,10,922,
20220406,10,0,1,08,1,75,1,4,1,13,1,95,
20220406,10,0,1,10,0,480,9,41,16,8,11,565,
20220406,10,0,1,10,1,39,2,0,8,2,5,56,
20220406,10,0,1,11,0,677,34,170,88,25,24,1018,
20220406,10,0,1,44,0,408,37,84,53,27,66,675,
20220406,10,0,1,44,1,17,1,0,0,0,0,18,
20220406,10,0,1,42,1,713,53,24,51,117,46,1004,
20220406,10,0,1,26,1,201,6,30,62,19,40,358,
20220406,10,0,1,43,1,68,2,2,1,6,2,81,
20220406,10,0,2,00,0,123747,6522,5161,5710,12597,4800,158537,
20220406,10,0,2,00,1,29050,1290,645,785,1367,1798,34935,
20220406,10,0,2,01,0,7066,275,431,514,983,161,9430,
20220406,10,0,2,45,0,1620,82,166,168,358,49,2443,
20220406,10,0,2,02,0,5810,301,176,190,475,168,7120,
20220406,10,0,2,18,0,3759,475,472,437,1119,143,6405,
20220406,10,0,2,34,0,3584,109,126,64,117,114,4114,
20220406,10,0,2,28,0,3879,138,53,64,123,237,4494,
20220406,10,0,2,37,0,713,76,34,138,438,44,1443,
20220406,10,0,2,48,0,2839,236,132,153,422,112,3894,
20220406,10,0,2,49,0,3871,247,127,204,200,161,4810,
20220406,10,0,2,46,0,367,43,32,43,113,7,605,
20220406,10,0,2,08,0,3987,114,126,153,756,176,5312,
20220406,10,0,2,08,1,52,1,0,0,2,2,57,
20220406,10,0,2,10,0,6017,153,112,71,87,245,6685,
20220406,10,0,2,10,1,475,12,4,28,49,18,586,
20220406,10,0,2,11,0,6270,316,190,268,398,344,7786,
20220406,10,0,2,24,1,134,4,12,0,0,5,155,
20220406,10,0,2,44,0,5330,325,123,200,538,326,6842,
20220406,10,0,2,44,1,130,1,5,3,1,9,149,
20220406,10,0,2,27,1,2007,35,14,29,55,107,2247,
20220406,10,0,2,26,1,880,11,8,1,4,74,978,
20220406,10,0,2,43,1,709,11,1,5,6,36,768,
20220406,10,1,1,00,0,15936,959,3085,2332,767,1655,24734,
20220406,10,1,1,00,1,2868,170,402,399,237,437,4513,
20220406,10,1,1,01,0,235,6,66,54,19,13,393,
20220406,10,1,1,45,0,61,1,13,11,2,5,93,
20220406,10,1,1,02,0,437,25,69,54,11,55,651,
20220406,10,1,1,18,0,316,54,179,161,64,26,800,
20220406,10,1,1,34,0,159,3,27,16,7,11,223,
20220406,10,1,1,28,0,288,15,33,13,5,46,400,
20220406,10,1,1,37,0,102,15,60,43,25,14,259,
20220406,10,1,1,48,0,86,17,46,39,8,12,208,
20220406,10,1,1,49,0,85,3,28,15,4,17,152,
20220406,10,1,1,46,0,24,1,5,3,1,2,36,
20220406,10,1,1,08,0,515,29,80,87,34,75,820,
20220406,10,1,1,08,1,402,4,1,5,14,5,431,
20220406,10,1,1,10,0,410,13,43,14,5,47,532,
20220406,10,1,1,10,1,23,0,2,4,0,3,32,
20220406,10,1,1,11,0,746,41,149,102,20,90,1148,
20220406,10,1,1,24,1,195,7,8,0,0,6,216,
20220406,10,1,1,44,0,495,39,98,60,20,73,785,
20220406,10,1,1,44,1,49,0,1,0,0,6,56,
20220406,10,1,1,42,1,945,41,39,60,103,50,1238,
20220406,10,1,1,26,1,227,9,18,67,19,53,393,
20220406,10,1,1,43,1,363,17,37,31,9,56,513,
20220406,10,1,2,00,0,121941,6466,5579,5127,11575,4977,155665,
20220406,10,1,2,00,1,30197,1380,695,776,1170,1776,35994,
20220406,10,1,2,01,0,7144,253,425,429,893,164,9308,
20220406,10,1,2,45,0,1683,76,159,166,352,48,2484,
20220406,10,1,2,02,0,5262,259,170,198,490,181,6560,
20220406,10,1,2,18,0,3722,495,475,410,1110,138,6350,
20220406,10,1,2,34,0,3358,107,125,64,164,113,3931,
20220406,10,1,2,28,0,3343,144,70,57,124,227,3965,
20220406,10,1,2,37,0,757,72,32,104,452,39,1456,
20220406,10,1,2,48,0,2879,236,136,155,413,113,3932,
20220406,10,1,2,49,0,3671,244,127,193,192,155,4582,
20220406,10,1,2,46,0,409,35,37,35,110,16,642,
20220406,10,1,2,08,0,3505,121,109,92,529,176,4532,
20220406,10,1,2,08,1,338,4,2,1,0,21,366,
20220406,10,1,2,10,0,5116,162,127,65,101,224,5795,
20220406,10,1,2,10,1,272,5,5,25,32,12,351,
20220406,10,1,2,11,0,6428,347,190,272,379,321,7937,
20220406,10,1,2,44,0,5384,317,122,190,558,344,6915,
20220406,10,1,2,44,1,504,4,12,2,0,30,552,
20220406,10,1,2,27,1,1735,22,10,27,54,120,1968,
20220406,10,1,2,26,1,816,12,9,2,4,71,914,
20220406,10,1,2,43,1,4225,135,32,71,99,249,4811,
20220406,11,0,1,00,0,15013,826,2876,2237,958,257,22167,
20220406,11,0,1,00,1,3097,152,371,318,169,443,4550,
20220406,11,0,1,01,0,192,8,72,63,16,7,358,
20220406,11,0,1,45,0,46,2,18,25,3,4,98,
20220406,11,0,1,02,0,467,29,59,43,10,11,619,
20220406,11,0,1,18,0,432,79,168,166,102,7,954,
20220406,11,0,1,34,0,175,10,19,23,4,1,232,
20220406,11,0,1,28,0,318,19,23,18,4,32,414,
20220406,11,0,1,37,0,87,11,44,78,28,4,252,
20220406,11,0,1,48,0,72,9,54,36,6,10,187,
20220406,11,0,1,49,0,51,3,7,3,2,3,69,
20220406,11,0,1,46,0,12,1,8,7,4,1,33,
20220406,11,0,1,08,0,559,28,97,65,60,10,819,
20220406,11,0,1,08,1,132,0,0,2,8,1,143,
20220406,11,0,1,10,0,513,17,32,24,7,15,608,
20220406,11,0,1,10,1,36,1,2,6,0,4,49,
20220406,11,0,1,11,0,635,43,127,67,22,29,923,
20220406,11,0,1,44,0,370,33,87,54,16,58,618,
20220406,11,0,1,44,1,16,0,1,0,0,2,19,
20220406,11,0,1,42,1,613,47,32,38,88,33,851,
20220406,11,0,1,26,1,229,6,22,47,10,30,344,
20220406,11,0,1,43,1,36,3,0,1,0,0,40,
20220406,11,0,2,00,0,115587,5690,4650,5043,11403,4591,146964,
20220406,11,0,2,00,1,27697,1360,654,797,1299,1653,33460,
20220406,11,0,2,01,0,6754,227,391,483,985,133,8973,
20220406,11,0,2,45,0,1797,75,210,247,393,54,2776,
20220406,11,0,2,02,0,4901,225,168,157,482,118,6051,
20220406,11,0,2,18,0,2610,307,341,323,799,95,4475,
20220406,11,0,2,34,0,3644,102,97,44,149,122,4158,
20220406,11,0,2,28,0,3379,116,54,53,95,213,3910,
20220406,11,0,2,37,0,654,34,25,112,362,28,1215,
20220406,11,0,2,48,0,2847,215,111,131,300,152,3756,
20220406,11,0,2,49,0,3408,222,123,141,180,178,4252,
20220406,11,0,2,46,0,312,14,30,39,108,7,510,
20220406,11,0,2,08,0,4033,113,97,128,721,147,5239,
20220406,11,0,2,08,1,93,3,1,1,1,5,104,
20220406,11,0,2,10,0,6036,111,113,70,88,230,6648,
20220406,11,0,2,10,1,370,11,6,10,45,29,471,
20220406,11,0,2,11,0,5871,308,189,247,341,296,7252,
20220406,11,0,2,24,1,190,7,5,0,0,5,207,
20220406,11,0,2,44,0,4823,292,127,193,532,292,6259,
20220406,11,0,2,44,1,111,4,7,1,1,7,131,
20220406,11,0,2,27,1,1586,18,2,32,48,101,1787,
20220406,11,0,2,26,1,829,11,10,1,2,66,919,
20220406,11,0,2,43,1,545,8,3,2,5,30,593,
20220406,11,1,1,00,0,16213,889,2846,2197,762,1657,24564,
20220406,11,1,1,00,1,3002,163,410,371,173,390,4509,
20220406,11,1,1,01,0,208,7,62,49,18,23,367,
20220406,11,1,1,45,0,56,6,9,14,7,5,97,
20220406,11,1,1,02,0,421,21,71,36,22,42,613,
20220406,11,1,1,18,0,352,63,177,172,53,24,841,
20220406,11,1,1,34,0,157,6,25,13,4,11,216,
20220406,11,1,1,28,0,292,22,27,21,9,51,422,
20220406,11,1,1,37,0,94,15,37,57,19,13,235,
20220406,11,1,1,48,0,96,9,32,34,7,8,186,
20220406,11,1,1,49,0,78,9,16,10,3,10,126,
20220406,11,1,1,46,0,18,0,11,6,2,4,41,
20220406,11,1,1,08,0,519,20,65,75,52,61,792,
20220406,11,1,1,08,1,395,4,2,3,17,7,428,
20220406,11,1,1,10,0,436,13,31,18,7,38,543,
20220406,11,1,1,10,1,19,2,3,4,1,4,33,
20220406,11,1,1,11,0,680,43,140,93,25,73,1054,
20220406,11,1,1,24,1,186,5,8,0,0,2,201,
20220406,11,1,1,44,0,486,35,74,50,19,67,731,
20220406,11,1,1,44,1,37,0,1,0,0,3,41,
20220406,11,1,1,42,1,792,42,40,52,98,45,1069,
20220406,11,1,1,26,1,202,5,17,35,20,24,303,
20220406,11,1,1,43,1,286,13,41,29,6,58,433,
20220406,11,1,2,00,0,120970,5879,5003,4834,10921,4598,152205,
20220406,11,1,2,00,1,28136,1333,706,721,1390,1661,33947,
20220406,11,1,2,01,0,6811,221,388,445,910,125,8900,
20220406,11,1,2,45,0,1815,78,206,237,393,56,2785,
20220406,11,1,2,02,0,5009,261,174,173,491,157,6265,
20220406,11,1,2,18,0,2779,378,366,331,903,123,4880,
20220406,11,1,2,34,0,3661,98,91,44,153,112,4159,
20220406,11,1,2,28,0,3032,127,64,51,108,208,3590,
20220406,11,1,2,37,0,676,40,24,92,438,32,1302,
20220406,11,1,2,48,0,2798,220,106,126,321,147,3718,
20220406,11,1,2,49,0,3339,222,116,147,177,170,4171,
20220406,11,1,2,46,0,379,19,31,34,113,12,588,
20220406,11,1,2,08,0,3621,92,97,80,483,154,4527,
20220406,11,1,2,08,1,390,0,0,1,2,26,419,
20220406,11,1,2,10,0,5460,135,112,80,96,216,6099,
20220406,11,1,2,10,1,310,4,1,27,22,14,378,
20220406,11,1,2,11,0,6242,305,194,235,343,318,7637,
20220406,11,1,2,44,0,4782,286,124,191,496,261,6140,
20220406,11,1,2,44,1,388,5,13,7,0,19,432,
20220406,11,1,2,27,1,1669,16,8,28,44,110,1875,
20220406,11,1,2,26,1,831,13,5,0,0,52,901,
20220406,11,1,2,43,1,3470,113,33,56,114,208,3994,
20220406,12,0,1,00,0,14483,685,2404,1866,639,212,20289,
20220406,12,0,1,00,1,2849,127,273,259,80,374,3962,
20220406,12,0,1,01,0,196,9,52,49,12,4,322,
20220406,12,0,1,45,0,41,1,16,14,3,1,76,
20220406,12,0,1,02,0,450,27,46,33,9,7,572,
20220406,12,0,1,18,0,315,44,175,148,69,3,754,
20220406,12,0,1,34,0,201,6,14,19,4,3,247,
20220406,12,0,1,28,0,257,21,15,21,3,28,345,
20220406,12,0,1,37,0,79,9,28,51,13,2,182,
20220406,12,0,1,48,0,59,6,24,43,4,10,146,
20220406,12,0,1,49,0,44,4,6,2,0,1,57,
20220406,12,0,1,46,0,22,1,11,2,0,0,36,
20220406,12,0,1,08,0,570,19,71,53,48,8,769,
20220406,12,0,1,08,1,191,2,1,0,2,2,198,
20220406,12,0,1,10,0,560,14,29,17,9,16,645,
20220406,12,0,1,10,1,36,1,3,8,0,3,51,
20220406,12,0,1,11,0,589,28,116,67,11,17,828,
20220406,12,0,1,44,0,384,33,76,52,16,52,613,
20220406,12,0,1,44,1,26,1,0,0,0,3,30,
20220406,12,0,1,42,1,659,40,47,37,50,41,874,
20220406,12,0,1,26,1,225,1,10,46,3,37,322,
20220406,12,0,1,43,1,50,5,2,0,1,3,61,
20220406,12,0,2,00,0,109952,4907,4152,3957,8275,4620,135863,
20220406,12,0,2,00,1,26741,1087,626,690,1138,1570,31852,
20220406,12,0,2,01,0,6625,217,384,384,860,171,8641,
20220406,12,0,2,45,0,1775,62,218,296,462,56,2869,
20220406,12,0,2,02,0,4826,209,124,175,517,180,6031,
20220406,12,0,2,18,0,3372,412,447,362,1018,141,5752,
20220406,12,0,2,34,0,3745,89,106,42,127,143,4252,
20220406,12,0,2,28,0,2818,110,43,41,78,178,3268,
20220406,12,0,2,37,0,572,37,18,62,294,33,1016,
20220406,12,0,2,48,0,2418,190,92,109,275,126,3210,
20220406,12,0,2,49,0,2946,194,98,155,147,145,3685,
20220406,12,0,2,46,0,324,25,23,33,77,11,493,
20220406,12,0,2,08,0,3836,82,112,70,460,169,4729,
20220406,12,0,2,08,1,146,3,0,0,2,5,156,
20220406,12,0,2,10,0,5801,122,107,59,107,240,6436,
20220406,12,0,2,10,1,314,4,2,23,27,18,388,
20220406,12,0,2,11,0,5268,257,164,191,252,289,6421,
20220406,12,0,2,24,1,168,4,6,0,0,2,180,
20220406,12,0,2,44,0,4367,220,112,172,453,223,5547,
20220406,12,0,2,44,1,127,0,7,1,0,12,147,
20220406,12,0,2,27,1,1646,21,9,28,34,112,1850,
20220406,12,0,2,26,1,779,10,7,0,0,84,880,
20220406,12,0,2,43,1,528,4,1,1,1,26,561,
20220406,12,1,1,00,0,15148,795,2908,2344,832,1629,23656,
20220406,12,1,1,00,1,2867,147,410,347,163,411,4345,
20220406,12,1,1,01,0,197,14,68,43,17,12,351,
20220406,12,1,1,45,0,54,1,23,15,7,2,102,
20220406,12,1,1,02,0,422,21,63,49,16,60,631,
20220406,12,1,1,18,0,312,47,194,156,49,29,787,
20220406,12,1,1,34,0,169,7,16,22,0,13,227,
20220406,12,1,1,28,0,266,16,27,16,2,47,374,
20220406,12,1,1,37,0,78,8,30,60,25,10,211,
20220406,12,1,1,48,0,71,8,32,38,7,14,170,
20220406,12,1,1,49,0,75,6,25,13,3,12,134,
20220406,12,1,1,46,0,23,0,10,4,0,0,37,
