차종종별,연료,건수,비율,읍면동,행정동코드,시군구,행정구코드
승용,전기,15,6.868520895620324e-05,둔촌1동,1125070,강동구,11250
승용,전기,15,6.868520895620324e-05,옥수동,1104073,성동구,11040
화물,휘발유(무연),15,6.868520895620324e-05,연남동,1114071,마포구,11140
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,효창동,1103058,용산구,11030
화물,휘발유,15,6.868520895620324e-05,등촌1동,1116052,강서구,11160
승용,전기,15,6.868520895620324e-05,회기동,1106071,동대문구,11060
승용,휘발유(유연),15,6.868520895620324e-05,양평1동,1119061,영등포구,11190
승합,휘발유,15,6.868520895620324e-05,둔촌1동,1125070,강동구,11250
특수,경유,15,6.868520895620324e-05,왕십리2동,1104052,성동구,11040
승합,CNG,15,6.868520895620324e-05,휘경1동,1106072,동대문구,11060
특수,경유,15,6.868520895620324e-05,동선동,1108083,성북구,11080
승합,기타연료,15,6.868520895620324e-05,이문1동,1106089,동대문구,11060
승합,휘발유(무연),15,6.868520895620324e-05,화곡본동,1116055,강서구,11160
화물,CNG,15,6.868520895620324e-05,양평1동,1119061,영등포구,11190
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,화곡본동,1116055,강서구,11160
승용,수소,15,6.868520895620324e-05,일원본동,1123072,강남구,11230
화물,CNG,15,6.868520895620324e-05,도봉1동,1110064,도봉구,11100
승합,기타연료,15,6.868520895620324e-05,신사1동,1112065,은평구,11120
승용,하이브리드(경유+전기),15,6.868520895620324e-05,가락본동,1124065,송파구,11240
승용,하이브리드(경유+전기),15,6.868520895620324e-05,암사2동,1125058,강동구,11250
화물,휘발유(무연),15,6.868520895620324e-05,신월1동,1115057,양천구,11150
화물,휘발유(무연),15,6.868520895620324e-05,풍납1동,1124051,송파구,11240
특수,경유,15,6.868520895620324e-05,암사2동,1125058,강동구,11250
승용,수소,15,6.868520895620324e-05,상도1동,1120053,동작구,11200
화물,휘발유(무연),15,6.868520895620324e-05,망원1동,1114069,마포구,11140
화물,휘발유(무연),15,6.868520895620324e-05,가락본동,1124065,송파구,11240
승합,휘발유(무연),15,6.868520895620324e-05,면목2동,1107052,중랑구,11070
화물,전기,15,6.868520895620324e-05,고척1동,1117061,구로구,11170
화물,전기,15,6.868520895620324e-05,신월1동,1115057,양천구,11150
화물,전기,15,6.868520895620324e-05,시흥1동,1118057,금천구,11180
승용,전기,15,6.868520895620324e-05,상도1동,1120053,동작구,11200
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,상계1동,1111065,노원구,11110
승합,휘발유,15,6.868520895620324e-05,서초1동,1122051,서초구,11220
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,중곡1동,1105055,광진구,11050
화물,휘발유(무연),15,6.868520895620324e-05,삼전동,1124064,송파구,11240
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,서초1동,1122051,서초구,11220
화물,CNG,15,6.868520895620324e-05,수유1동,1109063,강북구,11090
특수,경유,15,6.868520895620324e-05,반포본동,1122056,서초구,11220
승합,휘발유,15,6.868520895620324e-05,서교동,1114066,마포구,11140
승용,CNG,15,6.868520895620324e-05,상봉1동,1107059,중랑구,11070
화물,기타연료,15,6.868520895620324e-05,인수동,1109075,강북구,11090
승용,수소,15,6.868520895620324e-05,망원1동,1114069,마포구,11140
화물,휘발유(무연),15,6.868520895620324e-05,삼성동,1121082,관악구,11210
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,구로1동,1117052,구로구,11170
승용,하이브리드(경유+전기),15,6.868520895620324e-05,자양1동,1105064,광진구,11050
화물,기타연료,15,6.868520895620324e-05,방배본동,1122061,서초구,11220
화물,휘발유,15,6.868520895620324e-05,성산1동,1114072,마포구,11140
특수,경유,15,6.868520895620324e-05,창신1동,1101067,종로구,11010
승용,수소,15,6.868520895620324e-05,구로1동,1117052,구로구,11170
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,월계1동,1111051,노원구,11110
승용,수소,15,6.868520895620324e-05,송파1동,1124061,송파구,11240
화물,기타연료,15,6.868520895620324e-05,가락본동,1124065,송파구,11240
승용,CNG,15,6.868520895620324e-05,신월1동,1115057,양천구,11150
승합,엘피지,15,6.868520895620324e-05,삼청동,1101054,종로구,11010
승용,수소,15,6.868520895620324e-05,상도1동,1120053,동작구,11200
화물,전기,15,6.868520895620324e-05,내곡동,1122068,서초구,11220
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,묵1동,1107064,중랑구,11070
승용,휘발유(유연),15,6.868520895620324e-05,상계1동,1111065,노원구,11110
승용,수소,15,6.868520895620324e-05,흑석동,1120071,동작구,11200
승용,전기,15,6.868520895620324e-05,천호1동,1125061,강동구,11250
특수,경유,15,6.868520895620324e-05,응암1동,1112059,은평구,11120
승용,휘발유(유연),15,6.868520895620324e-05,자양1동,1105064,광진구,11050
화물,CNG,15,6.868520895620324e-05,삼전동,1124064,송파구,11240
승용,수소,15,6.868520895620324e-05,문정1동,1124068,송파구,11240
화물,휘발유,15,6.868520895620324e-05,상암동,1114074,마포구,11140
승용,휘발유,15,6.868520895620324e-05,수유1동,1109063,강북구,11090
승용,휘발유(유연),15,6.868520895620324e-05,문정1동,1124068,송파구,11240
화물,휘발유,15,6.868520895620324e-05,천호1동,1125061,강동구,11250
승합,휘발유,15,6.868520895620324e-05,삼청동,1101054,종로구,11010
승용,전기,15,6.868520895620324e-05,방배본동,1122061,서초구,11220
화물,기타연료,15,6.868520895620324e-05,반포본동,1122056,서초구,11220
승용,전기,15,6.868520895620324e-05,삼청동,1101054,종로구,11010
화물,휘발유,15,6.868520895620324e-05,시흥1동,1118057,금천구,11180
화물,기타연료,15,6.868520895620324e-05,숭인1동,1101070,종로구,11010
승용,휘발유(유연),15,6.868520895620324e-05,방배본동,1122061,서초구,11220
화물,CNG,15,6.868520895620324e-05,문정1동,1124068,송파구,11240
승용,하이브리드(경유+전기),15,6.868520895620324e-05,상암동,1114074,마포구,11140
승용,휘발유(유연),15,6.868520895620324e-05,상도1동,1120053,동작구,11200
승용,휘발유(유연),15,6.868520895620324e-05,방이1동,1124057,송파구,11240
화물,전기,15,6.868520895620324e-05,면목2동,1107052,중랑구,11070
승용,전기,15,6.868520895620324e-05,묵2동,1107065,중랑구,11070
승용,CNG,15,6.868520895620324e-05,상암동,1114074,마포구,11140
승용,휘발유(유연),15,6.868520895620324e-05,상암동,1114074,마포구,11140
승합,휘발유(무연),15,6.868520895620324e-05,공릉2동,1111056,노원구,11110
승합,휘발유(무연),15,6.868520895620324e-05,서초1동,1122051,서초구,11220
화물,기타연료,15,6.868520895620324e-05,신월1동,1115057,양천구,11150
화물,전기,15,6.868520895620324e-05,마천1동,1124055,송파구,11240
화물,휘발유,15,6.868520895620324e-05,서강동,1114076,마포구,11140
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,마천1동,1124055,송파구,11240
화물,경유,15,6.868520895620324e-05,수유1동,1109063,강북구,11090
특수,경유,15,6.868520895620324e-05,청림동,1121054,관악구,11210
승용,하이브리드(경유+전기),15,6.868520895620324e-05,응암1동,1112059,은평구,11120
화물,전기,15,6.868520895620324e-05,신사1동,1112065,은평구,11120
승용,전기,15,6.868520895620324e-05,상계1동,1111065,노원구,11110
승용,CNG,15,6.868520895620324e-05,마천1동,1124055,송파구,11240
화물,휘발유,15,6.868520895620324e-05,공릉2동,1111056,노원구,11110
승용,수소,15,6.868520895620324e-05,서초1동,1122051,서초구,11220
승용,휘발유(유연),15,6.868520895620324e-05,시흥1동,1118057,금천구,11180
화물,전기,15,6.868520895620324e-05,망원1동,1114069,마포구,11140
화물,휘발유(무연),15,6.868520895620324e-05,서초1동,1122051,서초구,11220
승용,휘발유(유연),15,6.868520895620324e-05,천호1동,1125061,강동구,11250
화물,기타연료,15,6.868520895620324e-05,목5동,1115071,양천구,11150
승합,기타연료,15,6.868520895620324e-05,방이1동,1124057,송파구,11240
승용,전기,15,6.868520895620324e-05,삼청동,1101054,종로구,11010
화물,휘발유,15,6.868520895620324e-05,송중동,1109071,강북구,11090
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,인수동,1109075,강북구,11090
승용,휘발유(유연),15,6.868520895620324e-05,세곡동,1123076,강남구,11230
승합,기타연료,15,6.868520895620324e-05,상봉1동,1107059,중랑구,11070
승용,전기,15,6.868520895620324e-05,중계본동,1111060,노원구,11110
화물,전기,15,6.868520895620324e-05,진관동,1112071,은평구,11120
특수,기타연료,15,6.868520895620324e-05,위례동,1124082,송파구,11240
승용,휘발유(유연),15,6.868520895620324e-05,상봉1동,1107059,중랑구,11070
승용,휘발유(유연),15,6.868520895620324e-05,진관동,1112071,은평구,11120
화물,전기,15,6.868520895620324e-05,대치1동,1123060,강남구,11230
승합,기타연료,15,6.868520895620324e-05,가산동,1118051,금천구,11180
화물,전기,15,6.868520895620324e-05,신수동,1114063,마포구,11140
승용,전기,15,6.868520895620324e-05,구의1동,1105060,광진구,11050
화물,휘발유(무연),15,6.868520895620324e-05,구의1동,1105060,광진구,11050
승합,휘발유(무연),15,6.868520895620324e-05,청운효자동,1101072,종로구,11010
화물,휘발유(무연),15,6.868520895620324e-05,망우3동,1107068,중랑구,11070
화물,전기,15,6.868520895620324e-05,중계본동,1111060,노원구,11110
특수,경유,15,6.868520895620324e-05,가양1동,1116064,강서구,11160
특수,경유,15,6.868520895620324e-05,방배본동,1122061,서초구,11220
승용,휘발유(유연),15,6.868520895620324e-05,신정1동,1115064,양천구,11150
승용,CNG,15,6.868520895620324e-05,신도림동,1117051,구로구,11170
특수,경유,15,6.868520895620324e-05,장위1동,1108076,성북구,11080
승합,엘피지,15,6.868520895620324e-05,항동,1117074,구로구,11170
화물,기타연료,15,6.868520895620324e-05,증산동,1112067,은평구,11120
승용,CNG,15,6.868520895620324e-05,공덕동,1114077,마포구,11140
화물,기타연료,15,6.868520895620324e-05,대치1동,1123060,강남구,11230
화물,기타연료,15,6.868520895620324e-05,갈현1동,1112055,은평구,11120
화물,휘발유,15,6.868520895620324e-05,잠실본동,1124071,송파구,11240
승용,수소,15,6.868520895620324e-05,잠원동,1122055,서초구,11220
승용,휘발유(유연),15,6.868520895620324e-05,당산1동,1119055,영등포구,11190
화물,기타연료,15,6.868520895620324e-05,행운동,1121057,관악구,11210
화물,전기,15,6.868520895620324e-05,당산1동,1119055,영등포구,11190
화물,휘발유,15,6.868520895620324e-05,혜화동,1101073,종로구,11010
승용,CNG,15,6.868520895620324e-05,수궁동,1117069,구로구,11170
승합,휘발유(무연),15,6.868520895620324e-05,갈현1동,1112055,은평구,11120
특수,경유,15,6.868520895620324e-05,장위1동,1108076,성북구,11080
승용,수소,15,6.868520895620324e-05,홍제1동,1113062,서대문구,11130
승용,휘발유(유연),15,6.868520895620324e-05,공항동,1116069,강서구,11160
화물,CNG,15,6.868520895620324e-05,광장동,1105063,광진구,11050
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,성내1동,1125065,강동구,11250
승용,휘발유(유연),15,6.868520895620324e-05,공덕동,1114077,마포구,11140
화물,CNG,15,6.868520895620324e-05,잠실본동,1124071,송파구,11240
승합,기타연료,15,6.868520895620324e-05,성내1동,1125065,강동구,11250
승용,전기,15,6.868520895620324e-05,응암1동,1112059,은평구,11120
화물,기타연료,15,6.868520895620324e-05,암사2동,1125058,강동구,11250
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,능동,1105059,광진구,11050
특수,경유,15,6.868520895620324e-05,번2동,1109061,강북구,11090
승합,기타연료,15,6.868520895620324e-05,신정1동,1115064,양천구,11150
승합,기타연료,15,6.868520895620324e-05,가양1동,1116064,강서구,11160
화물,휘발유,15,6.868520895620324e-05,가양1동,1116064,강서구,11160
화물,전기,15,6.868520895620324e-05,자양1동,1105064,광진구,11050
화물,기타연료,15,6.868520895620324e-05,흑석동,1120071,동작구,11200
화물,휘발유(무연),15,6.868520895620324e-05,독산1동,1118052,금천구,11180
화물,전기,15,6.868520895620324e-05,면목2동,1107052,중랑구,11070
승합,기타연료,15,6.868520895620324e-05,성산1동,1114072,마포구,11140
화물,기타연료,15,6.868520895620324e-05,인수동,1109075,강북구,11090
화물,CNG,15,6.868520895620324e-05,성산1동,1114072,마포구,11140
화물,휘발유,15,6.868520895620324e-05,신정1동,1115064,양천구,11150
화물,휘발유,15,6.868520895620324e-05,정릉1동,1108062,성북구,11080
승용,하이브리드(LPG+전기),15,6.868520895620324e-05,사당1동,1120063,동작구,11200
승용,하이브리드(LPG+전기),14,6.410619502578969e-05,남현동,1121063,관악구,11210
승합,기타연료,14,6.410619502578969e-05,장충동,1102058,중구,11020
승용,휘발유(유연),14,6.410619502578969e-05,잠실본동,1124071,송파구,11240
승합,휘발유,14,6.410619502578969e-05,방이1동,1124057,송파구,11240
화물,기타연료,14,6.410619502578969e-05,개봉2동,1117064,구로구,11170
승용,전기,14,6.410619502578969e-05,난곡동,1121081,관악구,11210
승용,휘발유(유연),14,6.410619502578969e-05,방이1동,1124057,송파구,11240
승합,휘발유,14,6.410619502578969e-05,이촌1동,1103063,용산구,11030
승용,하이브리드(LPG+전기),14,6.410619502578969e-05,장안1동,1106087,동대문구,11060
승용,수소,14,6.410619502578969e-05,잠실본동,1124071,송파구,11240
화물,전기,14,6.410619502578969e-05,화곡본동,1116055,강서구,11160
승용,전기,14,6.410619502578969e-05,장안1동,1106087,동대문구,11060
화물,휘발유,14,6.410619502578969e-05,신도림동,1117051,구로구,11170
화물,기타연료,14,6.410619502578969e-05,성수1가1동,1104065,성동구,11040
승용,CNG,14,6.410619502578969e-05,잠실본동,1124071,송파구,11240
승용,전기,14,6.410619502578969e-05,낙성대동,1121058,관악구,11210
화물,휘발유,14,6.410619502578969e-05,수유1동,1109063,강북구,11090
화물,전기,14,6.410619502578969e-05,미아동,1109070,강북구,11090
승합,기타연료,14,6.410619502578969e-05,오류1동,1117067,구로구,11170
승용,휘발유(유연),14,6.410619502578969e-05,오류1동,1117067,구로구,11170
화물,기타연료,14,6.410619502578969e-05,낙성대동,1121058,관악구,11210
화물,기타연료,14,6.410619502578969e-05,응암1동,1112059,은평구,11120
승용,하이브리드(LPG+전기),14,6.410619502578969e-05,방이1동,1124057,송파구,11240
승용,휘발유(유연),14,6.410619502578969e-05,옥수동,1104073,성동구,11040
화물,전기,14,6.410619502578969e-05,풍납1동,1124051,송파구,11240
화물,휘발유(무연),14,6.410619502578969e-05,장안1동,1106087,동대문구,11060
승용,휘발유(유연),14,6.410619502578969e-05,난향동,1121071,관악구,11210
승용,전기,14,6.410619502578969e-05,번2동,1109061,강북구,11090
승합,기타연료,14,6.410619502578969e-05,난향동,1121071,관악구,11210
화물,휘발유,14,6.410619502578969e-05,송중동,1109071,강북구,11090
승용,휘발유(무연),14,6.410619502578969e-05,을지로동,1102060,중구,11020
특수,경유,14,6.410619502578969e-05,오륜동,1124059,송파구,11240
승용,하이브리드(경유+전기),14,6.410619502578969e-05,왕십리2동,1104052,성동구,11040
